연번,시도,시군구,섬이름,위도,경도,id_count,source_count,velocity_0_count,velocity_1_count,velocity_2_count,state_count,age_count,Points_0_count,Points_1_count,Points_2_count
1648,전라남도,신안군,식도,34.681253300000002,125.199861400000003,,,,,,,,,,
1649,전라남도,신안군,연개도,34.733070640000001,126.043961499999995,,,,,,,,,,
1650,전라남도,신안군,목섬,34.727507189999997,126.030854399999996,,,,,,,,,,
1651,전라남도,신안군,기상도,34.569893980000003,126.143048399999998,,,,,,,,,,
1652,전라남도,신안군,상수연초도,34.614358000000003,126.085763600000007,,,,,,,,,,
1653,전라남도,신안군,상여서도,34.598763050000002,126.064795700000005,6,6,6,6,6,6,6,6,6,6
1654,전라남도,신안군,과부도,34.544724760000001,126.040284600000007,,,,,,,,,,
1655,전라남도,신안군,파장서(파장서도),34.562220809999999,126.029865500000000,,,,,,,,,,
1656,전라남도,신안군,전도,34.551254540000002,126.034345000000002,,,,,,,,,,
1657,전라남도,신안군,어실도,34.546533680000003,126.045073500000001,,,,,,,,,,
1658,전라남도,신안군,호맥도,34.699044999999998,126.173107000000002,1,1,1,1,1,1,1,1,1,1
1659,전라남도,신안군,산83도,34.731764530000000,126.192600799999994,13,13,13,13,13,13,13,13,13,13
1660,전라남도,신안군,무심만도,34.719507000000000,126.193645799999999,20,20,20,20,20,20,20,20,20,20
1661,전라남도,신안군,큰박여울(큰박여울도),34.693358459999999,126.213059900000005,29,29,29,29,29,29,29,29,29,29
1662,전라남도,신안군,산200도,34.687738369999998,126.154792000000000,,,,,,,,,,
1663,전라남도,신안군,산201도,34.686810459999997,126.155247500000002,,,,,,,,,,
1664,전라남도,신안군,산202도,34.670242829999999,126.210164399999996,,,,,,,,,,
1665,전라남도,신안군,삼도(산338도),34.772182370000003,126.049958099999998,,,,,,,,,,
1666,전라남도,신안군,삼도,34.771275359999997,126.050480300000004,,,,,,,,,,
1667,전라남도,신안군,산340도,34.773662469999998,126.074021599999995,,,,,,,,,,
1668,전라남도,신안군,산341도,34.769012459999999,126.073176099999998,,,,,,,,,,
1669,전라남도,신안군,도차도,34.744044140000000,126.055350599999997,,,,,,,,,,
1670,전라남도,신안군,죽도,34.895137550000001,126.151339800000002,,,,,,,,,,
1671,전라남도,신안군,외간서,34.058285699999999,125.090426199999996,,,,,,,,,,
1672,전라남도,신안군,간여,34.062085099999997,125.094318099999995,,,,,,,,,,
1673,전라남도,신안군,두렁여,34.071340800000002,125.091105099999993,,,,,,,,,,
1674,전라남도,신안군,(미부여),34.074429400000000,125.091269999999994,,,,,,,,,,
1675,전라남도,신안군,(미부여),34.074955799999998,125.088576200000006,,,,,,,,,,
1676,전라남도,신안군,개린도,34.116498800000002,125.094775600000006,,,,,,,,,,
1677,전라남도,신안군,작은여,34.116918599999998,125.078669399999995,,,,,,,,,,
1678,전라남도,신안군,(미부여),34.200177400000001,125.491580600000006,,,,,,,,,,
1679,전라남도,신안군,백여,34.228485399999997,125.476751899999996,,,,,,,,,,
1680,전라남도,신안군,간여,34.233230900000002,125.494154300000005,,,,,,,,,,
1681,전라남도,신안군,(미부여),34.234020399999999,125.494180600000007,,,,,,,,,,
1682,전라남도,신안군,(미부여),34.234738600000000,125.496189999999999,,,,,,,,,,
1683,전라남도,신안군,(미부여),34.318871000000001,125.244370200000006,,,,,,,,,,
1684,전라남도,신안군,(미부여),34.318920400000003,125.245043499999994,,,,,,,,,,
1685,전라남도,신안군,(미부여),34.318021999999999,125.245812500000000,,,,,,,,,,
1686,전라남도,신안군,(미부여),34.455192699999998,125.299767299999999,,,,,,,,,,
1687,전라남도,신안군,꽃관리,34.522104200000001,125.346822000000003,,,,,,,,,,
1688,전라남도,신안군,대전서,34.592946300000001,126.000283899999999,686,686,686,686,686,686,686,686,686,686
1689,전라남도,신안군,매월도,34.596786199999997,126.106042200000005,,,,,,,,,,
1690,전라남도,신안군,납작여,34.616944500000002,125.809114699999995,,,,,,,,,,
1691,전라남도,신안군,굴배섬,34.617322000000001,126.177640199999999,,,,,,,,,,
1692,전라남도,신안군,수군도,34.636564300000003,126.013159200000004,,,,,,,,,,
1693,전라남도,신안군,내황도,34.637514500000002,126.042112200000005,,,,,,,,,,
1694,전라남도,신안군,꽃섬,34.640667200000003,125.415375100000006,,,,,,,,,,
1695,전라남도,신안군,두루여,34.642471200000003,125.456067800000000,,,,,,,,,,
1696,전라남도,신안군,(미부여),34.643324000000000,125.471008299999994,,,,,,,,,,
1697,전라남도,신안군,(미부여),34.644759399999998,125.456699499999999,,,,,,,,,,
1698,전라남도,신안군,구두도,34.658507499999999,126.084009600000002,5,5,5,5,5,5,5,5,5,5
1699,전라남도,신안군,압도,34.657274600000001,126.010032699999996,29,29,29,29,29,29,29,29,29,29
1700,전라남도,신안군,노랑섬,34.659138599999999,126.182136600000007,3,3,3,3,3,3,3,3,3,3
1701,전라남도,신안군,(미부여),34.649842599999999,125.477736100000001,,,,,,,,,,
1702,전라남도,신안군,꽃갈여,34.638618399999999,125.462223100000003,,,,,,,,,,
1703,전라남도,신안군,그을여,34.639263900000003,125.460874799999999,,,,,,,,,,
1704,전라남도,신안군,소과도,34.629906699999999,126.070232899999993,13,13,13,13,13,13,13,13,13,13
1705,전라남도,신안군,제비여,34.666236099999999,125.179567700000007,,,,,,,,,,
1706,전라남도,신안군,새끼제비여,34.666984300000003,125.182011000000003,,,,,,,,,,
1707,전라남도,신안군,(미부여),34.667178900000003,125.182799000000003,,,,,,,,,,
1708,전라남도,신안군,(미부여),34.667112199999998,125.187087399999996,,,,,,,,,,
1709,전라남도,신안군,장가리도,34.667630899999999,126.014022800000006,,,,,,,,,,
1710,전라남도,신안군,홍도,34.674684300000003,125.172900100000007,,,,,,,,,,
1711,전라남도,신안군,(미부여),34.674316300000001,125.174258600000002,,,,,,,,,,
1712,전라남도,신안군,아랫제비여,34.674142600000003,125.174871199999998,,,,,,,,,,
1713,전라남도,신안군,(미부여),34.687868799999997,125.183482100000006,,,,,,,,,,
1714,전라남도,신안군,(미부여),34.688105299999997,125.183245499999998,,,,,,,,,,
1715,전라남도,신안군,약도,34.699512599999998,126.177368700000002,1,1,1,1,1,1,1,1,1,1
1716,전라남도,신안군,(미부여),34.689550599999997,126.176752699999994,7,7,7,7,7,7,7,7,7,7
1717,전라남도,신안군,(미부여),34.689969599999998,126.177077699999998,6,6,6,6,6,6,6,6,6,6
1718,전라남도,신안군,(미부여),34.692261999999999,126.171268200000000,3,3,3,3,3,3,3,3,3,3
1719,전라남도,신안군,(미부여),34.682956099999998,125.450422599999996,,,,,,,,,,
1720,전라남도,신안군,(미부여),34.680582299999998,125.177876400000002,,,,,,,,,,
1721,전라남도,신안군,노루섬,34.695038199999999,126.171999900000003,1,1,1,1,1,1,1,1,1,1
1722,전라남도,신안군,(미부여),34.682779500000002,126.010723299999995,5,5,5,5,5,5,5,5,5,5
1723,전라남도,신안군,(미부여),34.671103600000002,125.179752800000003,,,,,,,,,,
1724,전라남도,신안군,(미부여),34.672025300000001,125.193528499999999,,,,,,,,,,
1725,전라남도,신안군,검은여,34.701794999999997,125.440514399999998,,,,,,,,,,
1726,전라남도,신안군,(미부여),34.716447600000002,126.074922099999995,,,,,,,,,,
1727,전라남도,신안군,(미부여),34.706701199999998,125.200458499999996,,,,,,,,,,
1728,전라남도,신안군,아랫불벌은여,34.711598400000000,125.463031099999995,,,,,,,,,,
1729,전라남도,신안군,갈비여(갈미여),34.715604100000000,125.191598799999994,,,,,,,,,,
1730,전라남도,신안군,앞여,34.708645400000002,125.199303400000005,,,,,,,,,,
1731,전라남도,신안군,윗불벌은여,34.712772999999999,125.462415500000006,,,,,,,,,,
1732,전라남도,신안군,궁섬,34.714245499999997,125.462744299999997,,,,,,,,,,
1733,전라남도,신안군,(미부여),34.715472599999998,125.465749400000007,,,,,,,,,,
1734,전라남도,신안군,인여,34.715552099999996,125.458838000000000,,,,,,,,,,
1735,전라남도,신안군,(미부여),34.737849799999999,125.464633699999993,,,,,,,,,,
1736,전라남도,신안군,두봉이,34.739006199999999,125.463489400000000,,,,,,,,,,
1737,전라남도,신안군,상개,34.744147099999999,125.438129399999994,,,,,,,,,,
1738,전라남도,신안군,(미부여),34.741540800000003,125.454696900000002,,,,,,,,,,
1739,전라남도,신안군,(미부여),34.742270499999997,125.457609399999996,,,,,,,,,,
1740,전라남도,신안군,춘여,34.743195700000001,125.440230900000003,,,,,,,,,,
1741,전라남도,신안군,갓섬,34.752752600000001,126.173425600000002,,,,,,,,,,
1742,전라남도,신안군,신녀섬,34.727021600000000,125.444244299999994,,,,,,,,,,
1743,전라남도,신안군,아래인여,34.726854400000001,125.479431199999993,,,,,,,,,,
1744,전라남도,신안군,(미부여),34.728271100000001,125.472241100000005,,,,,,,,,,
1745,전라남도,신안군,(미부여),34.732541800000000,125.888026300000007,,,,,,,,,,
1746,전라남도,신안군,(미부여),34.735345199999998,125.469185699999997,,,,,,,,,,
1747,전라남도,신안군,(미부여),34.733016200000002,125.478768900000006,,,,,,,,,,
1748,전라남도,신안군,(미부여),34.733489700000000,125.470138000000006,,,,,,,,,,
1749,전라남도,신안군,(미부여),34.692917999999999,125.192343500000007,,,,,,,,,,
1750,전라남도,신안군,(미부여),34.693133699999997,125.192659800000001,,,,,,,,,,
1751,전라남도,신안군,슬픈여,34.691467699999997,125.209274699999995,,,,,,,,,,
1752,전라남도,신안군,대섬,34.660658200000000,126.183929000000006,3,3,3,3,3,3,3,3,3,3
1753,전라남도,신안군,섬여,34.655835900000000,125.472383500000007,,,,,,,,,,
1754,전라남도,신안군,(미부여),34.626691600000001,126.114740600000005,,,,,,,,,,
1755,전라남도,신안군,(미부여),34.615777000000001,126.215157800000000,4,4,4,4,4,4,4,4,4,4
1756,전라남도,신안군,(미부여),34.796250899999997,126.090014199999999,38,38,38,38,38,38,38,38,38,38
1757,전라남도,신안군,(미부여),34.797815600000000,126.061301099999994,16,16,16,16,16,16,16,16,16,16
1758,전라남도,신안군,(미부여),34.776650099999998,125.894694099999995,,,,,,,,,,
1759,전라남도,신안군,솥뚜껑섬,34.775508600000002,126.128515699999994,26,26,26,26,26,26,26,26,26,26
1760,전라남도,신안군,(미부여),34.818437199999998,126.043451700000006,,,,,,,,,,
1761,전라남도,신안군,(미부여),34.810438499999997,126.084113500000001,,,,,,,,,,
1762,전라남도,신안군,삽섬,34.823119400000003,126.072638699999999,,,,,,,,,,
1763,전라남도,신안군,황탄섬,34.798419199999998,125.956460199999995,,,,,,,,,,
1764,전라남도,신안군,시어머니섬,34.798142599999998,126.062566000000004,16,16,16,16,16,16,16,16,16,16
1765,전라남도,신안군,노랑섬,34.799549900000002,125.966534199999998,,,,,,,,,,
1766,전라남도,신안군,구례도,34.808231700000000,126.348807500000007,,,,,,,,,,
1767,전라남도,신안군,할미도,34.808011000000000,126.186148799999998,21,21,21,21,21,21,21,21,21,21
1768,전라남도,신안군,오도,34.809926400000002,126.334400200000005,205,205,205,205,205,205,205,205,205,205
1769,전라남도,신안군,타디리섬,34.855180500000003,126.059631600000003,,,,,,,,,,
1770,전라남도,신안군,낙오도,34.856902499999997,126.156226200000006,,,,,,,,,,
1771,전라남도,신안군,(미부여),34.858397300000000,126.362884500000007,,,,,,,,,,
1772,전라남도,신안군,솥섬,34.862283099999999,126.366867299999996,,,,,,,,,,
1773,전라남도,신안군,동구리도,34.845304700000000,126.027968099999995,,,,,,,,,,
1774,전라남도,신안군,왼섬,34.831206999999999,126.059980400000001,50,50,50,50,50,50,50,50,50,50
1775,전라남도,신안군,(미부여),34.874721100000002,126.179056000000003,,,,,,,,,,
1776,전라남도,신안군,(미부여),34.889789000000000,126.161650100000003,,,,,,,,,,
1777,전라남도,신안군,삼밭섬,34.890248900000003,126.168179600000002,,,,,,,,,,
1778,전라남도,신안군,(미부여),34.892556200000001,126.109760300000005,,,,,,,,,,
1779,전라남도,신안군,재원도,34.897617799999999,126.144360800000001,,,,,,,,,,
1780,전라남도,신안군,(미부여),34.882390200000003,126.137803500000004,,,,,,,,,,
1781,전라남도,신안군,(미부여),34.884453600000001,126.376195800000005,,,,,,,,,,
1782,전라남도,신안군,진목도,34.886520099999998,126.108197200000006,,,,,,,,,,
1783,전라남도,신안군,(미부여),34.879984200000003,126.373998000000000,,,,,,,,,,
1784,전라남도,신안군,까치섬,34.881304999999998,126.107195000000004,,,,,,,,,,
1785,전라남도,신안군,(미부여),34.887299100000000,126.123843100000002,,,,,,,,,,
1786,전라남도,신안군,조도,34.906733899999999,126.227544399999999,,,,,,,,,,
1787,전라남도,신안군,수리섬,34.912033200000003,126.319594800000004,,,,,,,,,,
1788,전라남도,신안군,똥섬,34.914411500000000,126.314946899999995,,,,,,,,,,
1789,전라남도,신안군,(미부여),34.916840200000003,126.169439800000006,,,,,,,,,,
1790,전라남도,신안군,(미부여),34.917766600000000,126.282577799999999,,,,,,,,,,
1791,전라남도,신안군,죽도,34.902061199999999,126.007283200000003,47,47,47,47,47,47,47,47,47,47
1792,전라남도,신안군,두리도,34.929744800000002,126.019867899999994,,,,,,,,,,
1793,전라남도,신안군,갈미섬,34.930557200000003,126.174008000000001,,,,,,,,,,
1794,전라남도,신안군,대정섬,34.932800899999997,126.275696800000006,,,,,,,,,,
1795,전라남도,신안군,(미부여),34.932044900000001,126.284987900000004,,,,,,,,,,
1796,전라남도,신안군,(미부여),34.932593300000001,126.285151200000001,,,,,,,,,,
1797,전라남도,신안군,(미부여),34.933236200000003,126.280064400000001,,,,,,,,,,
1798,전라남도,신안군,(미부여),34.934020500000003,126.282890600000002,,,,,,,,,,
1799,전라남도,신안군,오도,34.945141300000003,125.955685299999999,,,,,,,,,,
1800,전라남도,신안군,쥐섬,34.949170500000001,126.115945999999994,,,,,,,,,,
1801,전라남도,신안군,까치섬,34.949514100000002,126.141035299999999,,,,,,,,,,
1802,전라남도,신안군,(미부여),34.936843199999998,126.245504199999999,,,,,,,,,,
1803,전라남도,신안군,큰새미섬,34.937595399999999,126.178995599999993,,,,,,,,,,
1804,전라남도,신안군,(미부여),34.942638700000003,126.273899099999994,,,,,,,,,,
1805,전라남도,신안군,(미부여),34.943685899999998,126.126255999999998,,,,,,,,,,
1806,전라남도,신안군,목섬,34.945418500000002,126.125637900000001,,,,,,,,,,
1807,전라남도,신안군,(미부여),34.945220100000000,126.166764400000005,,,,,,,,,,
1808,전라남도,신안군,(미부여),34.946403699999998,126.134549399999997,,,,,,,,,,
1809,전라남도,신안군,(미부여),34.963905900000000,126.148336799999996,,,,,,,,,,
1810,전라남도,신안군,(미부여),34.964498900000002,126.149907600000006,,,,,,,,,,
1811,전라남도,신안군,(미부여),34.968241200000001,126.245031499999996,,,,,,,,,,
1812,전라남도,신안군,소술웅도,34.969043999999997,126.180100699999997,,,,,,,,,,
1813,전라남도,신안군,(미부여),34.970885199999998,126.221545199999994,,,,,,,,,,
1814,전라남도,신안군,(미부여),34.971324199999998,126.274327999999997,,,,,,,,,,
1815,전라남도,신안군,(미부여),34.981469400000002,126.227980200000005,,,,,,,,,,
1816,전라남도,신안군,몰암도,34.995084800000001,126.193250500000005,,,,,,,,,,
1817,전라남도,신안군,대단도,34.997757800000002,126.097688500000004,,,,,,,,,,
1818,전라남도,신안군,(미부여),35.010158330000003,126.214730599999996,,,,,,,,,,
1819,전라남도,신안군,작은애기섬,34.986153500000000,126.187061999999997,,,,,,,,,,
1820,전라남도,신안군,(미부여),34.961843000000002,126.239231399999994,,,,,,,,,,
1821,전라남도,신안군,(미부여),34.958993599999999,126.201073399999999,,,,,,,,,,
1822,전라남도,신안군,(미부여),34.958481200000001,126.235787200000004,,,,,,,,,,
1823,전라남도,신안군,(미부여),34.960124700000001,126.159837600000003,,,,,,,,,,
1824,전라남도,신안군,면섬,34.962657499999999,126.123534500000005,,,,,,,,,,
1825,전라남도,신안군,(미부여),34.963822200000003,126.237686100000005,,,,,,,,,,
1826,전라남도,신안군,(미부여),34.922930399999998,126.024492899999998,,,,,,,,,,
1827,전라남도,신안군,(미부여),34.925204899999997,126.259415099999998,,,,,,,,,,
1828,전라남도,신안군,(미부여),34.925725900000003,126.260537400000004,,,,,,,,,,
1829,전라남도,신안군,갈매섬,34.919798800000002,126.167568000000003,,,,,,,,,,
1830,전라남도,신안군,(미부여),34.918784400000000,126.171738300000001,,,,,,,,,,
